t,date,target,pred,post,y0,y1,x0,x1,cx,cy
9,2014-06-21 19:10:00+00:00,2.3762517,2.1543531,2.1277218,58,71,58,71,0.071614586,0.5902344
9,2014-06-21 19:10:00+00:00,2.3726082,1.9417094,2.1673567,58,71,71,84,0.2833333,0.6
9,2014-06-21 19:10:00+00:00,1.8008162,1.5341154,1.6281717,58,71,97,110,0.72760415,0.5882812
9,2014-06-21 19:10:00+00:00,1.265287,1.5108517,1.5870374,58,71,110,121,0.9166666,0.6
10,2014-06-28 19:15:00+00:00,1.4809259,1.4178101,1.6801798,19,32,97,110,0.7268229,-0.365625
10,2014-06-28 19:15:00+00:00,1.7597475,1.4621813,1.6248541,19,32,110,121,0.9161458,-0.36562496
10,2014-06-28 19:15:00+00:00,1.9299989,2.1184323,2.078015,32,45,84,97,0.5,-0.050000004
10,2014-06-28 19:15:00+00:00,1.6267723,1.4992323,1.6282884,32,45,97,110,0.7166667,-0.050000004
10,2014-06-28 19:15:00+00:00,1.5618169,1.5009543,1.5669359,32,45,110,121,0.9166666,-0.050000004
10,2014-06-28 19:15:00+00:00,2.0424855,2.055527,2.103424,45,58,45,58,-0.15,0.275
10,2014-06-28 19:15:00+00:00,2.034514,2.112494,1.964338,45,58,58,71,0.061979167,0.28398436
10,2014-06-28 19:15:00+00:00,1.9247459,1.4568856,1.5764387,45,58,97,110,0.7166667,0.275
10,2014-06-28 19:15:00+00:00,1.5966417,1.4604936,1.5273068,45,58,110,121,0.9166666,0.275
10,2014-06-28 19:15:00+00:00,2.2221694,1.9262648,1.9493637,58,71,45,58,-0.15859374,0.58984375
10,2014-06-28 19:15:00+00:00,2.177288,1.905639,1.8627495,58,71,58,71,0.07265625,0.5875
10,2014-06-28 19:15:00+00:00,2.2686882,1.7508787,2.0182037,58,71,71,84,0.2833333,0.6
10,2014-06-28 19:15:00+00:00,1.8333769,1.4560223,1.543495,58,71,97,110,0.7322917,0.5914062
10,2014-06-28 19:15:00+00:00,1.4016793,1.4003181,1.5172471,58,71,110,121,0.9166666,0.6
10,2014-06-28 19:15:00+00:00,1.0554264,1.1420512,1.3443311,71,81,110,121,0.921875,0.8851563
11,2014-07-02 18:50:00+00:00,1.6734809,1.8646396,1.7937478,32,45,97,110,0.7085937,-0.04140625
